X,Y,ID,LOCN,MPD_NAME,ADDRESS,CITY,ZIP,MPD_TYPE,MAP_TYPE,LABEL,MAP_DESC,MPD_DESC,LD,FULLNAME,CDSCODE,CHARTER,MAP_TYPE_MAPPING,TOOLTIP,NLA_URL
-118.298533288560904,33.764913975845189,120,8589,JOHNSTON CDS,2210 TAPER AVE  S,SAN PEDRO,90731,CDS,O,Johnston CDS,"Adult Education, Skill Center, Occupational Center, Opportunity School, Community Day School",Opportunity School and Unit,0,William J. Johnston Community Day School,19647330101329, ,O,Name: William J. Johnston Community Day School\nAddress: 2210 TAPER AVE  S SAN PEDRO 90731,navigatela/reports/lausd_school_report.cfm?PK=120
-118.317827485400784,34.094914223763503,121,2160,CITIZENS OF THE WORLD HOLLYWOOD,1316 N BRONSON AVE,LOS ANGELES,90028,EJ,CSI,Citizens of the World Hollywood,Independent Charter,Independent Charter,0,Citizens of the World Hollywood Charter School,19647330122556, ,CHAR,Name: Citizens of the World Hollywood Charter School\nAddress: 1316 N BRONSON AVE LOS ANGELES 90028,navigatela/reports/lausd_school_report.cfm?PK=121
-118.215185788094189,33.832953103457129,122,8868,RANCHO DOMINGUEZ PREP SCH,4110 SANTA FE AVE,LONG BEACH,90810,EJ,SS,Rancho Dominguez Prep School,"Span School (Span School, Special Ed School)",Span School,0,Rancho Dominguez Preparatory School,19647330124529, ,SS,Name: Rancho Dominguez Preparatory School\nAddress: 4110 SANTA FE AVE LONG BEACH 90810,navigatela/reports/lausd_school_report.cfm?PK=122
-118.376093716121133,33.948363777397574,123,5507,98TH ST ES,5431 W 98TH ST,LOS ANGELES,90045,CE,CES,98th St,Closed Elementary School,Closed Elementary School,0,98th Street Elementary School,19647336018329, ,CES,Name: 98th Street Elementary School\nAddress: 5431 W 98TH ST LOS ANGELES 90045,navigatela/reports/lausd_school_report.cfm?PK=123
-118.197831783329733,34.139384899791736,124,2118a,CELERITY TROIKA CHRTR,1495 COLORADO BLVD,LOS ANGELES,90041,E,CSI,Celerity Troika Chrtr,Independent Charter,Elementary School,0,Celerity Troika Charter School,19647330115782, ,CHAR,Name: Celerity Troika Charter School\nAddress: 1495 COLORADO BLVD LOS ANGELES 90041,navigatela/reports/lausd_school_report.cfm?PK=124
-118.44606533282375,34.001038805314614,125,8425,MARK TWAIN MS,2224 WALGROVE AVE,LOS ANGELES,90066,J,MS,Twain Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Mark Twain Middle School,19647336058135, ,MS,Name: Mark Twain Middle School\nAddress: 2224 WALGROVE AVE LOS ANGELES 90066,navigatela/reports/lausd_school_report.cfm?PK=125
-118.210106829700933,33.958977660933108,126,6880,INDEPENDENCE ES,8435 VICTORIA AVE,SOUTH GATE,90280,E,ES,Independence,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Independence Elementary School,19647336114722, ,ES,Name: Independence Elementary School\nAddress: 8435 VICTORIA AVE SOUTH GATE 90280,navigatela/reports/lausd_school_report.cfm?PK=126
-118.617783648090906,34.174052153171537,127,8185,HUGHES MS,5607 NORTH CAPISTRANO AVE,WOODLAND HILLS,91364,CJ,CMS,Hughes Middle,Closed Middle School,Closed Middle School,0,Hughes Middle School, , ,CMS,Name: Hughes Middle School\nAddress: 5607 NORTH CAPISTRANO AVE WOODLAND HILLS 91364,navigatela/reports/lausd_school_report.cfm?PK=127
-118.315368979712062,34.058532178813913,128,7808,WILTON PL ES,745 S WILTON PL,LOS ANGELES,90005,E,ES,Wilton Pl,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Wilton Place Elementary School,19647336019988, ,ES,Name: Wilton Place Elementary School\nAddress: 745 S WILTON PL LOS ANGELES 90005,navigatela/reports/lausd_school_report.cfm?PK=128
-118.217643729349035,33.948268377461218,129,6905,STANFORD PC,3020 KANSAS AVE,SOUTH GATE,90280,EP,ES,Stanford PC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Primary Center,0,Stanford Primary Center,19647330106930, ,ES,Name: Stanford Primary Center\nAddress: 3020 KANSAS AVE SOUTH GATE 90280,navigatela/reports/lausd_school_report.cfm?PK=129
-118.503208188714751,34.248017310282705,130,2269,BALBOA G/HA MAG,17020 LABRADOR ST,NORTHRIDGE,91325,ES,M,Balboa Blvd Mag,Magnet School,Elementary School Magnet - Self Contained,0,Balboa Gifted/High Ability Magnet Elementary,19647336100069, ,M,Name: Balboa Gifted/High Ability Magnet Elementary\nAddress: 17020 LABRADOR ST NORTHRIDGE 91325,navigatela/reports/lausd_school_report.cfm?PK=130
-118.217795722617296,33.977548406168509,131,5315,MILES ES,6020 MILES AVE,HUNTINGTON PARK,90255,E,ES,Miles Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Miles Avenue Elementary School,19647336018170, ,ES,Name: Miles Avenue Elementary School\nAddress: 6020 MILES AVE HUNTINGTON PARK 90255,navigatela/reports/lausd_school_report.cfm?PK=131
-118.438527731463012,34.306097943902209,132,2282,PUC COMMUNITY CHRTR ES,14019 SAYER ST,SYLMAR,91342,E,CSI,PUC Community Chrtr ES,Independent Charter,Elementary School,0,PUC Community Charter Elementary,19647336116750,Y,CHAR,Name: PUC Community Charter Elementary\nAddress: 14019 SAYER ST SYLMAR 91342,navigatela/reports/lausd_school_report.cfm?PK=132
-118.42586141491995,34.250347495137397,133,8321,PACOIMA MS,9919 LAUREL CANYON BLVD,PACOIMA,91331,J,MS,Pacoima Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Pacoima Middle School,19647336058218, ,MS,Name: Pacoima Middle School\nAddress: 9919 LAUREL CANYON BLVD PACOIMA 91331,navigatela/reports/lausd_school_report.cfm?PK=133
-118.268898441079386,34.019555529224135,134,2944,HUERTA ES,260 E 31ST ST,LOS ANGELES,90011,E,ES,Huerta,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Dolores Huerta Elementary School,19647330122135, ,ES,Name: Dolores Huerta Elementary School\nAddress: 260 E 31ST ST LOS ANGELES 90011,navigatela/reports/lausd_school_report.cfm?PK=134
-118.514418324765643,34.254794736638971,135,2117,ANDASOL ES,10126 ENCINO AVE,NORTHRIDGE,91325,E,ES,Andasol Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Andasol Avenue Elementary School,19647336015796, ,ES,Name: Andasol Avenue Elementary School\nAddress: 10126 ENCINO AVE NORTHRIDGE 91325,navigatela/reports/lausd_school_report.cfm?PK=135
-118.19779785965089,34.06873278343393,136,1683,SKL CTR-ELA,3921 SELIG PL,LOS ANGELES,90033,M,O,East Los Angeles Skills Ctr,"Adult Education, Skill Center, Occupational Center, Opportunity School, Community Day School",Skill Center,0,East Los Angeles Skills Center,19647331932458, ,O,Name: East Los Angeles Skills Center\nAddress: 3921 SELIG PL LOS ANGELES 90033,navigatela/reports/lausd_school_report.cfm?PK=136
-118.270415562790177,34.052281055645011,137,9057,MDCTY AD-BLMNT CM AD,1510 CAMBRIA ST,LOS ANGELES,90017,A,O,Mid-City Adult Basic Education,"Adult Education, Skill Center, Occupational Center, Opportunity School, Community Day School",Community Adult School,0,Mid-City Adult Basic Education, , ,O,Name: Mid-City Adult Basic Education\nAddress: 1510 CAMBRIA ST LOS ANGELES 90017,navigatela/reports/lausd_school_report.cfm?PK=137
-118.207961917462939,34.04949799328309,138,6685,SHERIDAN ST ES,416 N CORNWELL ST,LOS ANGELES,90033,E,ES,Sheridan St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Sheridan Street Elementary School,19647336019178, ,ES,Name: Sheridan Street Elementary School\nAddress: 416 N CORNWELL ST LOS ANGELES 90033,navigatela/reports/lausd_school_report.cfm?PK=138
-118.251351511942303,34.009288984832445,139,8710,EARLY COLLEGE ACAD,1319 E 41ST ST,LOS ANGELES,90011,SA,HS,Early College Acad,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",Academy School,0,Early College Academy - LA Trade Tech College, , ,HS,Name: Early College Academy - LA Trade Tech College\nAddress: 1319 E 41ST ST LOS ANGELES 90011,navigatela/reports/lausd_school_report.cfm?PK=139
-118.296149967333193,33.887757256355179,140,1987,CTR ADV TRANS SKILLS,15805 S BUDLONG AVE,GARDENA,90247,H,HS,Ctr for Adv Trans Skills,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",Handicapped (Special Ed),0,Center For Advanced Transition Skills Program, , ,HS,Name: Center For Advanced Transition Skills Program\nAddress: 15805 S BUDLONG AVE GARDENA 90247,navigatela/reports/lausd_school_report.cfm?PK=140
-118.25612134529463,34.06575228111226,141,3247,PLASENCIA ES,1321 CORTEZ ST,LOS ANGELES,90026,E,ES,Plasencia,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Betty Plasencia Elementary School,19647336016638, ,ES,Name: Betty Plasencia Elementary School\nAddress: 1321 CORTEZ ST LOS ANGELES 90026,navigatela/reports/lausd_school_report.cfm?PK=141
-118.441739406400885,34.249947836889817,142,8609,ARLETA HS,14200 VAN NUYS BLVD,ARLETA,91331,S,HS,Arleta High,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,Arleta High School,19647330112045, ,HS,Name: Arleta High School\nAddress: 14200 VAN NUYS BLVD ARLETA 91331,navigatela/reports/lausd_school_report.cfm?PK=142
-118.257610413389628,34.028923463304444,143,6507,SAN PEDRO ES,1635 S SAN PEDRO,LOS ANGELES,90015,E,ES,San Pedro St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,San Pedro Street Elementary School,19647336019053, ,ES,Name: San Pedro Street Elementary School\nAddress: 1635 S SAN PEDRO LOS ANGELES 90015,navigatela/reports/lausd_school_report.cfm?PK=143
-118.271821593416234,34.027965459840878,144,8853,ORTHOPEDIC MED MG HS,300 W 23RD ST,LOS ANGELES,90007,SS,M,Orthopaedic Med Mag HS,Magnet School,High School Magnet - Self Contained,0,Orthopaedic Hospital Medical Magnet High School,19647330106997, ,M,Name: Orthopaedic Hospital Medical Magnet High School\nAddress: 300 W 23RD ST LOS ANGELES 90007,navigatela/reports/lausd_school_report.cfm?PK=144
-118.479954929127729,34.262397874671585,145,8354,PORTER MS,15960 KINGSBURY ST,GRANADA HILLS,91344,J,MS,Porter Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,George K. Porter Middle School,19647336058242, ,MS,Name: George K. Porter Middle School\nAddress: 15960 KINGSBURY ST GRANADA HILLS 91344,navigatela/reports/lausd_school_report.cfm?PK=145
-118.448978240334966,34.216464731252991,146,7626,VALOR ACAD CHRTR HS,8015 VAN NUYS BLVD,PANORAMA CITY,91402,S,CSI,Valor Acad Chrtr HS,Independent Charter,High School,0,Valor Academy Charter High School,19647330127894, ,CHAR,Name: Valor Academy Charter High School\nAddress: 8015 VAN NUYS BLVD PANORAMA CITY 91402,navigatela/reports/lausd_school_report.cfm?PK=146
-118.297043871060126,33.887524084371044,147,1956,SELLERY SP ED CTR,15805 S BUDLONG AVE,GARDENA,90247,H,SS,Sellery Spec Ed Ctr,"Span School (Span School, Special Ed School)",Handicapped (Special Ed),0,C. Morley Sellery Special Education Center,19647336060479, ,SS,Name: C. Morley Sellery Special Education Center\nAddress: 15805 S BUDLONG AVE GARDENA 90247,navigatela/reports/lausd_school_report.cfm?PK=147
-118.234986779173553,33.982840696004601,148,7669,MARQUEZ HS SCH OF SOC JUSTICE,6361 COTTAGE ST,HUNTINGTON PARK,90255,S,HS,Marquez High Sch of Soc Justice,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,Linda Esperanza Marquez High School School of Social Justice, , ,HS,Name: Linda Esperanza Marquez High School School of Social Justice\nAddress: 6361 COTTAGE ST HUNTINGTON PARK 90255,navigatela/reports/lausd_school_report.cfm?PK=148
-118.404526938417206,33.969139582445266,149,7756,WESTSIDE INNOVATIVE SCHOOL HOUSE,6550 W 80TH ST,LOS ANGELES,90045,E,CSI,Westside Innovative School House,Independent Charter,Elementary School,0,Westside Innovative School House,19647330121012, ,CHAR,Name: Westside Innovative School House\nAddress: 6550 W 80TH ST LOS ANGELES 90045,navigatela/reports/lausd_school_report.cfm?PK=149
-118.420204985270345,34.018053149885233,150,3002,CHARNOCK ROAD ES,11133 CHARNOCK RD,LOS ANGELES,90034,E,ES,Charnock Rd,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Charnock Road Elementary School,19647336016448, ,ES,Name: Charnock Road Elementary School\nAddress: 11133 CHARNOCK RD LOS ANGELES 90034,navigatela/reports/lausd_school_report.cfm?PK=150
-118.352176191788516,34.099389144260563,151,4068,GARDNER ES,7450 HAWTHORN AVE,LOS ANGELES,90046,E,ES,Gardner St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Gardner Street Elementary School,19647336017222, ,ES,Name: Gardner Street Elementary School\nAddress: 7450 HAWTHORN AVE LOS ANGELES 90046,navigatela/reports/lausd_school_report.cfm?PK=151
-118.364332089898724,34.035661718525411,152,5178,MARVIN ES,2411 MARVIN AVE,LOS ANGELES,90016,E,ES,Marvin Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Marvin Avenue Elementary School,19647336018071, ,ES,Name: Marvin Avenue Elementary School\nAddress: 2411 MARVIN AVE LOS ANGELES 90016,navigatela/reports/lausd_school_report.cfm?PK=152
-118.275474036275028,34.08909731488459,153,5288,MICHELTORENA ES,1511 MICHELTORENA,LOS ANGELES,90026,E,ES,Micheltorena St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Micheltorena Street Elementary School,19647336018154, ,ES,Name: Micheltorena Street Elementary School\nAddress: 1511 MICHELTORENA LOS ANGELES 90026,navigatela/reports/lausd_school_report.cfm?PK=153
-118.261159584243543,33.928741040624125,154,5863,116TH ST ES,11610 STANFORD AVE,LOS ANGELES,90059,E,ES,116th St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,116th Street Elementary School,19647336018543, ,ES,Name: 116th Street Elementary School\nAddress: 11610 STANFORD AVE LOS ANGELES 90059,navigatela/reports/lausd_school_report.cfm?PK=154
-118.309095805364109,33.996777926970147,155,2264,KIPP VIDA PREP ACAD,5101 S. WESTERN AVE.,LOS ANGELES,90044,E,CSI,KIPP Vida Prep Acad,Independent Charter,Elementary School,0,KIPP Vida Preparatory Academy,19647330129460, ,CHAR,Name: KIPP Vida Preparatory Academy\nAddress: 5101 S. WESTERN AVE. LOS ANGELES 90044,navigatela/reports/lausd_school_report.cfm?PK=155
-118.264872039781338,34.084012328434021,156,5205,MAYBERRY ES,2414 MAYBERRY ST,LOS ANGELES,90026,E,ES,Mayberry St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Mayberry Street Elementary School,19647336018097, ,ES,Name: Mayberry Street Elementary School\nAddress: 2414 MAYBERRY ST LOS ANGELES 90026,navigatela/reports/lausd_school_report.cfm?PK=156
-118.280831038974128,34.097040109843853,157,8208,KING FILM/MEDIA MAG,4201 FOUNTAIN AVE,LOS ANGELES,90029,J,M,King Film/Media Mag,Magnet School,Middle School Magnet - Self Contained,0,Thomas Starr King Film and Media Magnet School,19647336058085, ,M,Name: Thomas Starr King Film and Media Magnet School\nAddress: 4201 FOUNTAIN AVE LOS ANGELES 90029,navigatela/reports/lausd_school_report.cfm?PK=157
-118.251351510862492,34.009288985736269,158,7614,NAVA COL PREP ACAD,1319 E 41ST ST,LOS ANGELES,90011,J,MS,Nava College Prep Acad,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Dr. Julian Nava College Preparatory Academy, , ,MS,Name: Dr. Julian Nava College Preparatory Academy\nAddress: 1319 E 41ST ST LOS ANGELES 90011,navigatela/reports/lausd_school_report.cfm?PK=158
-118.455197805619534,34.189263363271074,159,8893,VAN NUYS HS,6535 CEDROS AVE,VAN NUYS,91411,S,HS,Van Nuys High,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,Van Nuys High School,19647331938968, ,HS,Name: Van Nuys High School\nAddress: 6535 CEDROS AVE VAN NUYS 91411,navigatela/reports/lausd_school_report.cfm?PK=159
-118.216981635519858,34.052845195100126,160,2521,BRIDGE ES,605 N BOYLE AVE,LOS ANGELES,90033,E,ES,Bridge St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Bridge Street Elementary School,19647336016091, ,ES,Name: Bridge Street Elementary School\nAddress: 605 N BOYLE AVE LOS ANGELES 90033,navigatela/reports/lausd_school_report.cfm?PK=160
